porosity,k_i,k_j,k_k,X,Y,Z
2.30E-05,7.30E-16,8.00E-16,9.40E-16,515,265,65
2.30E-05,7.30E-16,8.00E-16,9.40E-16,525,265,65
2.30E-05,7.30E-16,8.00E-16,9.40E-16,535,265,65
2.30E-05,7.30E-16,8.00E-16,9.40E-16,545,265,65
2.34E-05,8.14E-16,9.36E-16,1.01E-15,555,265,65
2.30E-05,7.30E-16,8.00E-16,9.40E-16,565,265,65
2.30E-05,7.30E-16,8.00E-16,9.40E-16,575,265,65
2.65E-05,1.46E-15,1.96E-15,1.54E-15,585,265,65
2.66E-05,1.79E-15,1.07E-15,2.15E-15,595,265,65
2.30E-05,7.30E-16,8.00E-16,9.40E-16,5,265,75
2.30E-05,7.30E-16,8.00E-16,9.40E-16,15,265,75
2.30E-05,7.30E-16,8.00E-16,9.40E-16,25,265,75
2.30E-05,7.30E-16,8.00E-16,9.40E-16,35,265,75
2.30E-05,7.30E-16,8.00E-16,9.40E-16,45,265,75
2.30E-05,7.30E-16,8.00E-16,9.40E-16,55,265,75
2.30E-05,7.30E-16,8.00E-16,9.40E-16,65,265,75
2.30E-05,7.30E-16,8.00E-16,9.40E-16,75,265,75
2.39E-05,8.25E-16,1.03E-15,1.22E-15,85,265,75
2.57E-05,1.03E-15,1.53E-15,1.80E-15,95,265,75
2.64E-05,1.04E-15,1.87E-15,1.98E-15,105,265,75
2.81E-05,1.78E-15,2.48E-15,1.81E-15,115,265,75
2.30E-05,7.30E-16,8.00E-16,9.40E-16,125,265,75
2.36E-05,8.62E-16,1.00E-15,1.05E-15,135,265,75
2.40E-05,9.34E-16,1.13E-15,1.11E-15,145,265,75
2.30E-05,7.30E-16,8.00E-16,9.40E-16,155,265,75
2.30E-05,7.30E-16,8.00E-16,9.40E-16,165,265,75
3.00E-05,1.06E-15,2.95E-15,3.38E-15,175,265,75
2.30E-05,7.30E-16,8.00E-16,9.40E-16,185,265,75
2.30E-05,7.30E-16,8.00E-16,9.40E-16,195,265,75
3.29E-05,2.76E-15,4.06E-15,2.62E-15,205,265,75
3.63E-05,2.73E-15,4.74E-15,4.40E-15,215,265,75
2.30E-05,7.31E-16,8.01E-16,9.42E-16,225,265,75
2.30E-05,7.30E-16,8.00E-16,9.40E-16,235,265,75
2.30E-05,7.30E-16,8.00E-16,9.40E-16,245,265,75
2.30E-05,7.30E-16,8.00E-16,9.40E-16,255,265,75
2.30E-05,7.30E-16,8.00E-16,9.40E-16,265,265,75
2.30E-05,7.30E-16,8.00E-16,9.40E-16,275,265,75
2.30E-05,7.32E-16,8.00E-16,9.42E-16,285,265,75
3.20E-05,3.10E-15,2.47E-15,3.22E-15,295,265,75
3.82E-05,3.92E-15,3.42E-15,5.86E-15,305,265,75
2.53E-05,1.46E-15,9.36E-16,1.71E-15,315,265,75
2.30E-05,7.30E-16,8.00E-16,9.40E-16,325,265,75
2.36E-05,7.56E-16,9.71E-16,1.13E-15,335,265,75
2.30E-05,7.30E-16,8.00E-16,9.40E-16,345,265,75
2.40E-05,9.43E-16,1.14E-15,1.12E-15,355,265,75
2.56E-05,1.27E-15,1.66E-15,1.38E-15,365,265,75
2.30E-05,7.30E-16,8.00E-16,9.40E-16,375,265,75
2.49E-05,8.19E-16,1.38E-15,1.60E-15,385,265,75
3.00E-05,1.51E-15,2.71E-15,3.20E-15,395,265,75
2.30E-05,7.30E-16,8.00E-16,9.40E-16,405,265,75
2.85E-05,1.86E-15,2.62E-15,1.88E-15,415,265,75
2.96E-05,2.08E-15,2.97E-15,2.06E-15,425,265,75
3.12E-05,2.54E-15,3.19E-15,2.52E-15,435,265,75
2.79E-05,1.96E-15,1.88E-15,2.09E-15,445,265,75
2.30E-05,7.30E-16,8.00E-16,9.40E-16,455,265,75
2.45E-05,8.91E-16,1.20E-15,1.41E-15,465,265,75
3.15E-05,2.11E-15,2.63E-15,3.69E-15,475,265,75
2.80E-05,1.02E-15,2.30E-15,2.70E-15,485,265,75
2.30E-05,7.30E-16,8.00E-16,9.40E-16,495,265,75
2.30E-05,7.30E-16,8.00E-16,9.40E-16,505,265,75
2.30E-05,7.30E-16,8.00E-16,9.40E-16,515,265,75
2.40E-05,9.32E-16,1.12E-15,1.11E-15,525,265,75
2.30E-05,7.30E-16,8.00E-16,9.40E-16,535,265,75
2.30E-05,7.30E-16,8.00E-16,9.40E-16,545,265,75
2.32E-05,7.75E-16,8.73E-16,9.78E-16,555,265,75
2.53E-05,1.21E-15,1.57E-15,1.34E-15,565,265,75
2.30E-05,7.30E-16,8.00E-16,9.40E-16,575,265,75
2.60E-05,1.27E-15,1.77E-15,1.54E-15,585,265,75
3.00E-05,2.17E-15,3.10E-15,2.14E-15,595,265,75
3.10E-05,2.37E-15,3.43E-15,2.30E-15,5,265,85
2.31E-05,7.49E-16,8.31E-16,9.56E-16,15,265,85
2.30E-05,7.30E-16,8.00E-16,9.40E-16,25,265,85
2.30E-05,7.30E-16,8.00E-16,9.40E-16,35,265,85
2.30E-05,7.30E-16,8.00E-16,9.40E-16,45,265,85
2.30E-05,7.30E-16,8.00E-16,9.40E-16,55,265,85
2.30E-05,7.30E-16,8.00E-16,9.40E-16,65,265,85
2.30E-05,7.30E-16,8.00E-16,9.40E-16,75,265,85
2.67E-05,1.14E-15,1.81E-15,2.14E-15,85,265,85
2.71E-05,1.19E-15,1.92E-15,2.27E-15,95,265,85
2.30E-05,7.30E-16,8.00E-16,9.40E-16,105,265,85
2.66E-05,1.48E-15,2.00E-15,1.56E-15,115,265,85
2.56E-05,1.28E-15,1.61E-15,1.41E-15,125,265,85
2.99E-05,2.56E-15,1.51E-15,3.26E-15,135,265,85
2.60E-05,1.40E-15,1.26E-15,1.90E-15,145,265,85
2.30E-05,7.30E-16,8.00E-16,9.40E-16,155,265,85
2.30E-05,7.30E-16,8.00E-16,9.40E-16,165,265,85
3.07E-05,1.15E-15,3.15E-15,3.62E-15,175,265,85
2.30E-05,7.30E-16,8.00E-16,9.40E-16,185,265,85
2.30E-05,7.31E-16,8.01E-16,9.41E-16,195,265,85
2.56E-05,1.13E-15,1.57E-15,1.59E-15,205,265,85
3.47E-05,2.51E-15,4.27E-15,3.91E-15,215,265,85
2.30E-05,7.30E-16,8.00E-16,9.40E-16,225,265,85
2.30E-05,7.30E-16,8.00E-16,9.40E-16,235,265,85
2.30E-05,7.30E-16,8.00E-16,9.40E-16,245,265,85
2.30E-05,7.30E-16,8.00E-16,9.40E-16,255,265,85
2.30E-05,7.30E-16,8.00E-16,9.40E-16,265,265,85
2.30E-05,7.30E-16,8.00E-16,9.40E-16,275,265,85
2.59E-05,1.67E-15,9.55E-16,1.92E-15,285,265,85
3.10E-05,3.09E-15,1.44E-15,3.61E-15,295,265,85
3.64E-05,3.47E-15,3.09E-15,5.31E-15,305,265,85
2.34E-05,8.15E-16,9.01E-16,1.02E-15,315,265,85
3.33E-05,2.85E-15,4.20E-15,2.70E-15,325,265,85
2.40E-05,9.42E-16,1.14E-15,1.12E-15,335,265,85
2.30E-05,7.30E-16,8.00E-16,9.40E-16,345,265,85
2.30E-05,7.30E-16,8.00E-16,9.40E-16,355,265,85
2.71E-05,1.57E-15,2.15E-15,1.64E-15,365,265,85
2.47E-05,1.08E-15,1.36E-15,1.23E-15,375,265,85
2.87E-05,1.08E-15,2.49E-15,2.88E-15,385,265,85
3.05E-05,1.50E-15,2.87E-15,3.38E-15,395,265,85
2.36E-05,7.58E-16,9.79E-16,1.14E-15,405,265,85
2.38E-05,8.23E-16,1.03E-15,1.21E-15,415,265,85
2.30E-05,7.30E-16,8.00E-16,9.40E-16,425,265,85
2.30E-05,7.30E-16,8.00E-16,9.40E-16,435,265,85
2.91E-05,1.97E-15,2.80E-15,1.97E-15,445,265,85
2.70E-05,1.55E-15,2.11E-15,1.62E-15,455,265,85
3.00E-05,1.69E-15,2.50E-15,3.20E-15,465,265,85
3.13E-05,3.02E-15,1.62E-15,3.70E-15,475,265,85
3.04E-05,1.41E-15,2.78E-15,3.51E-15,485,265,85
2.30E-05,7.30E-16,8.00E-16,9.40E-16,495,265,85
2.30E-05,7.30E-16,8.00E-16,9.40E-16,505,265,85
2.30E-05,7.30E-16,8.00E-16,9.40E-16,515,265,85
2.34E-05,8.04E-16,9.19E-16,1.00E-15,525,265,85
2.31E-05,7.42E-16,8.20E-16,9.50E-16,535,265,85
2.30E-05,7.31E-16,8.05E-16,9.45E-16,545,265,85
2.30E-05,7.30E-16,8.00E-16,9.40E-16,555,265,85
2.30E-05,7.32E-16,8.03E-16,9.41E-16,565,265,85
2.30E-05,7.30E-16,8.00E-16,9.40E-16,575,265,85
2.95E-05,1.26E-15,2.82E-15,2.94E-15,585,265,85
3.10E-05,2.38E-15,3.44E-15,2.30E-15,595,265,85
2.41E-05,9.47E-16,1.15E-15,1.12E-15,5,265,95
3.16E-05,2.50E-15,3.61E-15,2.41E-15,15,265,95
2.35E-05,8.27E-16,9.56E-16,1.02E-15,25,265,95
2.30E-05,7.30E-16,8.00E-16,9.40E-16,35,265,95
2.30E-05,7.30E-16,8.00E-16,9.40E-16,45,265,95
2.30E-05,7.30E-16,8.00E-16,9.40E-16,55,265,95
2.30E-05,7.30E-16,8.00E-16,9.40E-16,65,265,95
2.30E-05,7.30E-16,8.00E-16,9.40E-16,75,265,95
3.05E-05,1.56E-15,2.85E-15,3.37E-15,85,265,95
2.33E-05,7.64E-16,8.84E-16,1.04E-15,95,265,95
2.30E-05,7.30E-16,8.00E-16,9.40E-16,105,265,95
2.30E-05,7.30E-16,8.00E-16,9.40E-16,115,265,95
2.56E-05,1.55E-15,9.36E-16,1.80E-15,125,265,95
3.28E-05,2.98E-15,2.14E-15,4.25E-15,135,265,95
2.80E-05,1.30E-15,2.04E-15,2.68E-15,145,265,95
2.30E-05,7.30E-16,8.00E-16,9.40E-16,155,265,95
2.30E-05,7.30E-16,8.00E-16,9.40E-16,165,265,95
2.96E-05,1.05E-15,2.81E-15,3.23E-15,175,265,95
2.30E-05,7.30E-16,8.00E-16,9.40E-16,185,265,95
2.30E-05,7.30E-16,8.00E-16,9.40E-16,195,265,95
2.90E-05,1.39E-15,2.43E-15,2.87E-15,205,265,95
2.48E-05,9.35E-16,1.30E-15,1.54E-15,215,265,95
2.30E-05,7.30E-16,8.00E-16,9.40E-16,225,265,95
2.30E-05,7.33E-16,8.08E-16,9.49E-16,235,265,95
2.61E-05,1.08E-15,1.65E-15,1.95E-15,245,265,95
2.30E-05,7.30E-16,8.00E-16,9.40E-16,255,265,95
2.30E-05,7.30E-16,8.00E-16,9.40E-16,265,265,95
2.44E-05,1.18E-15,8.74E-16,1.41E-15,275,265,95
2.91E-05,2.66E-15,1.12E-15,2.96E-15,285,265,95
3.36E-05,2.96E-15,2.56E-15,4.41E-15,295,265,95
3.35E-05,2.35E-15,3.15E-15,4.33E-15,305,265,95
2.30E-05,7.30E-16,8.00E-16,9.40E-16,315,265,95
2.42E-05,9.80E-16,1.20E-15,1.15E-15,325,265,95
3.15E-05,2.47E-15,3.60E-15,2.39E-15,335,265,95
2.50E-05,1.13E-15,1.44E-15,1.27E-15,345,265,95
2.30E-05,7.30E-16,8.00E-16,9.40E-16,355,265,95
2.30E-05,7.30E-16,8.00E-16,9.40E-16,365,265,95
2.30E-05,7.30E-16,8.00E-16,9.40E-16,375,265,95
2.64E-05,1.06E-15,1.73E-15,2.04E-15,385,265,95
2.58E-05,9.67E-16,1.59E-15,1.87E-15,395,265,95
2.31E-05,7.36E-16,8.38E-16,9.83E-16,405,265,95
3.07E-05,1.58E-15,2.89E-15,3.42E-15,415,265,95
2.30E-05,7.30E-16,8.00E-16,9.40E-16,425,265,95
2.30E-05,7.30E-16,8.00E-16,9.40E-16,435,265,95
2.30E-05,7.30E-16,8.00E-16,9.40E-16,445,265,95
2.82E-05,1.82E-15,2.47E-15,1.86E-15,455,265,95
3.94E-05,3.99E-15,4.21E-15,5.84E-15,465,265,95
2.72E-05,2.07E-15,1.02E-15,2.34E-15,475,265,95
2.48E-05,8.40E-16,1.34E-15,1.57E-15,485,265,95
2.30E-05,7.30E-16,8.00E-16,9.40E-16,495,265,95
2.30E-05,7.30E-16,8.00E-16,9.40E-16,505,265,95
2.30E-05,7.30E-16,8.00E-16,9.40E-16,515,265,95
2.30E-05,7.30E-16,8.00E-16,9.40E-16,525,265,95
2.30E-05,7.30E-16,8.00E-16,9.40E-16,535,265,95
2.51E-05,8.28E-16,1.43E-15,1.66E-15,545,265,95
2.30E-05,7.30E-16,8.00E-16,9.40E-16,555,265,95
2.30E-05,7.30E-16,8.00E-16,9.40E-16,565,265,95
2.30E-05,7.30E-16,8.00E-16,9.40E-16,575,265,95
2.78E-05,9.87E-16,2.29E-15,2.60E-15,585,265,95
3.13E-05,2.44E-15,3.55E-15,2.36E-15,595,265,95
2.30E-05,7.30E-16,8.00E-16,9.40E-16,5,265,105
2.89E-05,1.08E-15,2.62E-15,2.92E-15,15,265,105
3.55E-05,2.92E-15,4.69E-15,3.68E-15,25,265,105
2.85E-05,2.13E-15,1.63E-15,2.57E-15,35,265,105
2.30E-05,7.32E-16,8.00E-16,9.42E-16,45,265,105
2.30E-05,7.30E-16,8.00E-16,9.40E-16,55,265,105
2.30E-05,7.30E-16,8.00E-16,9.40E-16,65,265,105
2.30E-05,7.30E-16,8.00E-16,9.40E-16,75,265,105
2.71E-05,1.18E-15,1.92E-15,2.26E-15,85,265,105
2.30E-05,7.30E-16,8.00E-16,9.40E-16,95,265,105
2.30E-05,7.30E-16,8.00E-16,9.40E-16,105,265,105
2.30E-05,7.30E-16,8.00E-16,9.40E-16,115,265,105
2.32E-05,7.50E-16,8.49E-16,9.99E-16,125,265,105
2.75E-05,1.13E-15,2.07E-15,2.42E-15,135,265,105
2.86E-05,1.00E-15,2.52E-15,2.90E-15,145,265,105
2.66E-05,9.85E-16,1.86E-15,2.16E-15,155,265,105
2.95E-05,1.31E-15,2.64E-15,3.09E-15,165,265,105
3.03E-05,1.30E-15,3.07E-15,3.24E-15,175,265,105
2.90E-05,1.96E-15,2.77E-15,1.96E-15,185,265,105
2.30E-05,7.30E-16,8.00E-16,9.40E-16,195,265,105
3.07E-05,1.58E-15,2.89E-15,3.42E-15,205,265,105
2.30E-05,7.30E-16,8.00E-16,9.40E-16,215,265,105
2.30E-05,7.30E-16,8.00E-16,9.40E-16,225,265,105
2.59E-05,1.05E-15,1.59E-15,1.88E-15,235,265,105
2.79E-05,1.28E-15,2.14E-15,2.53E-15,245,265,105
2.30E-05,7.30E-16,8.00E-16,9.40E-16,255,265,105
2.67E-05,9.04E-16,1.92E-15,2.22E-15,265,265,105
2.31E-05,7.59E-16,8.05E-16,9.71E-16,275,265,105
2.41E-05,8.52E-16,1.10E-15,1.30E-15,285,265,105
3.52E-05,2.08E-15,4.12E-15,4.87E-15,295,265,105
3.04E-05,1.55E-15,2.80E-15,3.32E-15,305,265,105
2.32E-05,1.16E-15,1.40E-15,1.20E-15,315,265,105
4.25E-05,4.39E-14,6.13E-14,2.73E-14,325,265,105
2.37E-05,2.34E-15,3.06E-15,1.93E-15,335,265,105
3.01E-05,2.18E-15,3.13E-15,2.14E-15,345,265,105
2.46E-05,1.06E-15,1.33E-15,1.21E-15,355,265,105
2.30E-05,7.30E-16,8.01E-16,9.40E-16,365,265,105
2.31E-05,7.55E-16,8.40E-16,9.61E-16,375,265,105
2.30E-05,7.30E-16,8.00E-16,9.40E-16,385,265,105
2.30E-05,7.30E-16,8.00E-16,9.40E-16,395,265,105
2.57E-05,1.02E-15,1.52E-15,1.80E-15,405,265,105
2.82E-05,1.30E-15,2.21E-15,2.61E-15,415,265,105
2.80E-05,1.75E-15,2.43E-15,1.78E-15,425,265,105
2.36E-05,8.54E-16,9.99E-16,1.04E-15,435,265,105
2.30E-05,7.30E-16,8.00E-16,9.40E-16,445,265,105
2.54E-05,1.06E-15,1.40E-15,1.73E-15,455,265,105
3.41E-05,2.70E-15,3.60E-15,4.02E-15,465,265,105
2.87E-05,1.89E-15,2.68E-15,1.94E-15,475,265,105
2.30E-05,7.30E-16,8.00E-16,9.40E-16,485,265,105
2.30E-05,7.30E-16,8.00E-16,9.40E-16,495,265,105
2.30E-05,7.30E-16,8.00E-16,9.40E-16,505,265,105
2.33E-05,7.67E-16,8.90E-16,1.05E-15,515,265,105
2.32E-05,7.47E-16,8.42E-16,9.90E-16,525,265,105
2.30E-05,7.30E-16,8.00E-16,9.40E-16,535,265,105
2.38E-05,7.70E-16,1.06E-15,1.24E-15,545,265,105
2.30E-05,7.30E-16,8.00E-16,9.40E-16,555,265,105
2.30E-05,7.30E-16,8.00E-16,9.40E-16,565,265,105
2.66E-05,1.47E-15,2.00E-15,1.56E-15,575,265,105
2.48E-05,1.06E-15,1.40E-15,1.30E-15,585,265,105
2.30E-05,7.43E-16,8.02E-16,9.54E-16,595,265,105
2.30E-05,7.30E-16,8.00E-16,9.40E-16,5,265,115
3.00E-05,1.06E-15,2.95E-15,3.38E-15,15,265,115
3.16E-05,1.83E-15,2.99E-15,3.70E-15,25,265,115
3.24E-05,2.88E-15,3.30E-15,2.87E-15,35,265,115
2.31E-05,7.52E-16,8.36E-16,9.59E-16,45,265,115
2.30E-05,7.30E-16,8.00E-16,9.40E-16,55,265,115
2.30E-05,7.30E-16,8.00E-16,9.40E-16,65,265,115
3.05E-05,2.26E-15,3.26E-15,2.21E-15,75,265,115
2.46E-05,1.05E-15,1.32E-15,1.21E-15,85,265,115
2.33E-05,7.86E-16,8.90E-16,9.87E-16,95,265,115
2.30E-05,7.39E-16,8.14E-16,9.47E-16,105,265,115
2.39E-05,8.35E-16,1.06E-15,1.24E-15,115,265,115
2.98E-05,1.80E-15,2.86E-15,2.58E-15,125,265,115
2.45E-05,8.89E-16,1.21E-15,1.43E-15,135,265,115
3.07E-05,1.15E-15,3.13E-15,3.60E-15,145,265,115
2.83E-05,1.16E-15,2.32E-15,2.71E-15,155,265,115
3.28E-05,1.56E-15,3.60E-15,4.23E-15,165,265,115
2.90E-05,1.46E-15,2.32E-15,2.92E-15,175,265,115
2.64E-05,1.39E-15,1.89E-15,1.56E-15,185,265,115
3.00E-05,2.17E-15,3.11E-15,2.13E-15,195,265,115
2.35E-05,7.86E-16,9.38E-16,1.10E-15,205,265,115
2.30E-05,7.30E-16,8.00E-16,9.40E-16,215,265,115
2.30E-05,7.30E-16,8.00E-16,9.40E-16,225,265,115
3.02E-05,1.52E-15,2.75E-15,3.25E-15,235,265,115
2.37E-05,8.04E-16,9.81E-16,1.16E-15,245,265,115
2.30E-05,7.30E-16,8.00E-16,9.40E-16,255,265,115
3.00E-05,1.06E-15,2.95E-15,3.38E-15,265,265,115
2.30E-05,7.30E-16,8.00E-16,9.40E-16,275,265,115
2.99E-05,1.48E-15,2.67E-15,3.16E-15,285,265,115
3.54E-05,2.10E-15,4.17E-15,4.94E-15,295,265,115
2.58E-05,1.04E-15,1.57E-15,1.86E-15,305,265,115
2.30E-05,7.30E-16,8.00E-16,9.40E-16,315,265,115
2.55E-05,6.24E-15,8.53E-15,4.31E-15,325,265,115
4.82E-05,5.65E-14,7.90E-14,3.51E-14,335,265,115
3.19E-05,1.61E-14,2.24E-14,1.05E-14,345,265,115
2.49E-05,1.12E-15,1.43E-15,1.27E-15,355,265,115
2.30E-05,7.30E-16,8.00E-16,9.40E-16,365,265,115
2.31E-05,7.42E-16,8.19E-16,9.50E-16,375,265,115
2.34E-05,8.17E-16,9.39E-16,1.01E-15,385,265,115
2.30E-05,7.33E-16,8.05E-16,9.42E-16,395,265,115
3.31E-05,2.13E-15,3.71E-15,3.72E-15,405,265,115
2.96E-05,2.00E-15,2.91E-15,2.18E-15,415,265,115
2.31E-05,7.44E-16,8.22E-16,9.51E-16,425,265,115
2.64E-05,1.43E-15,1.93E-15,1.52E-15,435,265,115
2.30E-05,7.30E-16,8.00E-16,9.40E-16,445,265,115
2.97E-05,1.47E-15,2.62E-15,3.10E-15,455,265,115
2.67E-05,1.26E-15,1.67E-15,2.13E-15,465,265,115
3.02E-05,2.48E-15,2.29E-15,2.75E-15,475,265,115
2.42E-05,9.76E-16,1.20E-15,1.14E-15,485,265,115
2.30E-05,7.30E-16,8.00E-16,9.40E-16,495,265,115
2.30E-05,7.30E-16,8.00E-16,9.40E-16,505,265,115
2.61E-05,1.08E-15,1.65E-15,1.94E-15,515,265,115
2.30E-05,7.33E-16,8.06E-16,9.48E-16,525,265,115
2.30E-05,7.30E-16,8.00E-16,9.40E-16,535,265,115
2.30E-05,7.30E-16,8.00E-16,9.40E-16,545,265,115
2.30E-05,7.30E-16,8.00E-16,9.40E-16,555,265,115
2.30E-05,7.30E-16,8.00E-16,9.40E-16,565,265,115
2.30E-05,7.30E-16,8.00E-16,9.40E-16,575,265,115
2.88E-05,1.92E-15,2.71E-15,1.92E-15,585,265,115
2.64E-05,1.80E-15,9.94E-16,2.06E-15,595,265,115
2.30E-05,7.30E-16,8.00E-16,9.40E-16,5,265,125
2.66E-05,9.00E-16,1.90E-15,2.19E-15,15,265,125
2.51E-05,9.68E-16,1.38E-15,1.63E-15,25,265,125
2.35E-05,7.83E-16,9.30E-16,1.09E-15,35,265,125
2.42E-05,8.70E-16,1.14E-15,1.34E-15,45,265,125
2.32E-05,7.55E-16,8.61E-16,1.01E-15,55,265,125
2.30E-05,7.30E-16,8.00E-16,9.40E-16,65,265,125
2.30E-05,7.31E-16,8.02E-16,9.41E-16,75,265,125
2.72E-05,1.60E-15,2.20E-15,1.66E-15,85,265,125
2.35E-05,8.31E-16,9.62E-16,1.02E-15,95,265,125
3.09E-05,2.36E-15,3.42E-15,2.29E-15,105,265,125
3.07E-05,1.68E-15,2.95E-15,3.26E-15,115,265,125
3.25E-05,1.55E-15,3.74E-15,3.90E-15,125,265,125
3.10E-05,2.38E-15,3.44E-15,2.30E-15,135,265,125
3.01E-05,1.08E-15,2.98E-15,3.40E-15,145,265,125
2.88E-05,1.32E-15,2.39E-15,2.82E-15,155,265,125
3.18E-05,2.18E-15,2.56E-15,3.94E-15,165,265,125
3.14E-05,1.78E-15,2.95E-15,3.65E-15,175,265,125
2.48E-05,8.16E-16,1.35E-15,1.57E-15,185,265,125
2.50E-05,1.14E-15,1.47E-15,1.28E-15,195,265,125
3.10E-05,2.36E-15,3.42E-15,2.29E-15,205,265,125
2.31E-05,7.48E-16,8.28E-16,9.55E-16,215,265,125
2.32E-05,7.50E-16,8.49E-16,9.99E-16,225,265,125
3.05E-05,1.56E-15,2.84E-15,3.36E-15,235,265,125
2.30E-05,7.30E-16,8.00E-16,9.40E-16,245,265,125
2.30E-05,7.30E-16,8.00E-16,9.40E-16,255,265,125
3.00E-05,1.06E-15,2.95E-15,3.38E-15,265,265,125
2.30E-05,7.30E-16,8.00E-16,9.40E-16,275,265,125
2.76E-05,1.15E-15,2.10E-15,2.46E-15,285,265,125
2.48E-05,9.32E-16,1.30E-15,1.53E-15,295,265,125
2.30E-05,7.30E-16,8.00E-16,9.40E-16,305,265,125
2.30E-05,7.30E-16,8.00E-16,9.40E-16,315,265,125
2.30E-05,7.30E-16,8.00E-16,9.40E-16,325,265,125
2.30E-05,7.30E-16,8.00E-16,9.40E-16,335,265,125
4.22E-05,4.32E-14,6.03E-14,2.69E-14,345,265,125
4.38E-05,3.57E-14,5.00E-14,2.26E-14,355,265,125
2.34E-05,8.20E-16,9.45E-16,1.01E-15,365,265,125
2.30E-05,7.30E-16,8.00E-16,9.40E-16,375,265,125
2.30E-05,7.40E-16,8.15E-16,9.48E-16,385,265,125
3.03E-05,2.22E-15,3.20E-15,2.20E-15,395,265,125
3.34E-05,2.12E-15,3.77E-15,3.88E-15,405,265,125
2.67E-05,2.66E-15,3.10E-15,1.91E-15,415,265,125
4.45E-05,4.51E-14,4.45E-14,1.60E-14,425,265,125
4.66E-05,6.96E-14,6.71E-14,2.32E-14,435,265,125
2.56E-05,8.08E-15,7.89E-15,3.32E-15,445,265,125
3.08E-05,1.59E-15,2.92E-15,3.45E-15,455,265,125
2.44E-05,1.08E-15,9.81E-16,1.41E-15,465,265,125
2.32E-05,8.03E-16,8.12E-16,1.02E-15,475,265,125
2.30E-05,7.30E-16,8.00E-16,9.40E-16,485,265,125
2.30E-05,7.30E-16,8.00E-16,9.40E-16,495,265,125
2.43E-05,7.90E-16,1.19E-15,1.38E-15,505,265,125
2.58E-05,1.05E-15,1.56E-15,1.80E-15,515,265,125
2.38E-05,8.94E-16,1.06E-15,1.08E-15,525,265,125
2.30E-05,7.30E-16,8.00E-16,9.40E-16,535,265,125
2.30E-05,7.30E-16,8.00E-16,9.40E-16,545,265,125
2.30E-05,7.30E-16,8.00E-16,9.40E-16,555,265,125
2.30E-05,7.30E-16,8.00E-16,9.40E-16,565,265,125
2.30E-05,7.30E-16,8.00E-16,9.40E-16,575,265,125
2.47E-05,1.28E-15,8.91E-16,1.51E-15,585,265,125
3.15E-05,3.43E-15,1.25E-15,3.76E-15,595,265,125
2.30E-05,7.30E-16,8.00E-16,9.40E-16,5,265,135
2.30E-05,7.30E-16,8.00E-16,9.40E-16,15,265,135
2.31E-05,7.45E-16,8.36E-16,9.82E-16,25,265,135
2.96E-05,1.46E-15,2.60E-15,3.08E-15,35,265,135
2.66E-05,1.13E-15,1.79E-15,2.11E-15,45,265,135
2.30E-05,7.30E-16,8.00E-16,9.40E-16,55,265,135
2.59E-05,8.66E-16,1.68E-15,1.94E-15,65,265,135
2.30E-05,7.30E-16,8.00E-16,9.40E-16,75,265,135
2.30E-05,7.30E-16,8.00E-16,9.40E-16,85,265,135
2.30E-05,7.30E-16,8.00E-16,9.40E-16,95,265,135
2.32E-05,7.61E-16,8.58E-16,9.87E-16,105,265,135
3.78E-05,3.03E-15,5.23E-15,4.65E-15,115,265,135
3.03E-05,1.13E-15,3.06E-15,3.44E-15,125,265,135
2.40E-05,9.36E-16,1.13E-15,1.11E-15,135,265,135
3.66E-05,2.72E-15,5.18E-15,4.17E-15,145,265,135
2.35E-05,8.35E-16,9.70E-16,1.03E-15,155,265,135
2.70E-05,1.21E-15,1.84E-15,2.26E-15,165,265,135
2.78E-05,1.27E-15,2.12E-15,2.50E-15,175,265,135
2.98E-05,1.05E-15,2.89E-15,3.32E-15,185,265,135
2.30E-05,7.30E-16,8.00E-16,9.40E-16,195,265,135
2.41E-05,9.52E-16,1.16E-15,1.12E-15,205,265,135
3.09E-05,2.35E-15,3.40E-15,2.28E-15,215,265,135
2.35E-05,8.29E-16,9.70E-16,1.05E-15,225,265,135
2.31E-05,7.39E-16,8.23E-16,9.67E-16,235,265,135
2.30E-05,7.30E-16,8.00E-16,9.40E-16,245,265,135
2.30E-05,7.30E-16,8.00E-16,9.40E-16,255,265,135
2.79E-05,9.62E-16,2.30E-15,2.65E-15,265,265,135
2.35E-05,7.54E-16,9.56E-16,1.12E-15,275,265,135
2.62E-05,8.83E-16,1.79E-15,2.06E-15,285,265,135
2.30E-05,7.30E-16,8.00E-16,9.40E-16,295,265,135
2.30E-05,7.30E-16,8.00E-16,9.40E-16,305,265,135
2.30E-05,7.30E-16,8.00E-16,9.40E-16,315,265,135
2.30E-05,7.30E-16,8.00E-16,9.40E-16,325,265,135
2.30E-05,7.30E-16,8.00E-16,9.40E-16,335,265,135
2.34E-05,8.71E-16,8.23E-16,1.09E-15,345,265,135
3.39E-05,2.44E-14,3.39E-14,1.55E-14,355,265,135
4.62E-05,5.21E-14,7.28E-14,3.24E-14,365,265,135
2.36E-05,2.06E-15,2.66E-15,1.75E-15,375,265,135
2.31E-05,7.43E-16,8.39E-16,9.90E-16,385,265,135
3.02E-05,1.20E-14,1.22E-14,5.56E-15,395,265,135
5.24E-05,6.25E-14,6.16E-14,2.26E-14,405,265,135
4.62E-05,6.83E-14,6.59E-14,2.28E-14,415,265,135
